timestamp,num_process,num_fds,num_conn,num_ssh,num_active_users,cpu_usage,cpu_load,ram,tx_bytes,rx_bytes,failed_logins
81692,173,29191,1,0,1,0.0,0.5,35.2,657,2637,0
81715,173,29191,1,0,1,0.0,0.5,35.2,981,2817,0
81740,173,29191,2,0,1,0.0,0.5,35.2,147398,15338,0
81763,173,29191,2,0,1,0.3,0.0,35.3,861,2915,0
81786,173,29191,1,0,1,0.0,0.0,35.3,1038,2476,0
81809,173,29191,1,0,1,0.0,0.0,35.3,687,2595,0
81832,173,29191,1,0,1,0.0,0.0,35.2,717,2559,0
81855,173,29191,1,0,1,0.0,0.0,35.3,1011,2451,0
81878,171,29185,1,0,1,0.0,0.0,35.3,717,2749,0
81901,171,29185,1,0,1,0.0,0.0,35.3,831,1665,0
81925,172,29188,1,0,1,0.0,0.0,35.3,657,2655,0
81947,172,29188,1,0,1,0.0,0.0,35.3,747,2595,0
81971,172,29188,1,0,1,0.0,0.0,35.3,1071,2439,0
81994,172,29188,1,0,1,0.0,0.0,35.3,717,2661,0
82017,172,29188,1,0,1,0.0,0.0,35.3,921,2523,0
82045,172,29188,1,0,1,0.3,0.0,35.3,801,2817,0
82068,172,29188,1,0,1,0.0,0.0,35.3,657,2463,0
82091,172,29188,1,0,1,0.0,0.5,35.3,1071,2631,0
82114,172,29188,1,0,1,0.0,0.0,35.3,657,2481,0
82137,172,29188,1,0,1,0.0,0.0,35.3,981,2583,0
82160,172,29188,1,0,1,0.0,0.0,35.3,717,2637,0
82183,172,29188,1,0,1,0.0,0.0,35.3,687,2805,0
82206,172,29188,1,0,1,0.0,0.0,35.3,981,1833,0
82229,171,29185,1,0,1,0.0,0.0,35.3,807,2889,0
82252,171,29185,1,0,1,0.0,0.5,35.3,597,2715,0
82276,171,29185,1,0,1,0.0,0.5,35.3,1131,2673,0
82299,171,29185,1,0,1,0.0,0.5,35.3,597,2637,0
82322,171,29185,1,0,1,0.0,0.5,35.3,1041,2565,0
82345,171,29185,1,0,1,0.0,0.5,35.3,597,2739,0
82368,171,29185,1,0,1,0.0,0.0,35.3,717,2271,0
82391,171,29185,1,0,1,0.0,0.0,35.3,921,2289,0
82414,171,29185,1,0,1,0.0,0.0,35.3,779,2445,0
82437,171,29185,1,0,1,0.0,0.0,35.3,687,2553,0
82460,171,29185,1,0,1,0.3,0.0,35.3,951,2337,0
82483,171,29185,1,0,1,0.0,0.0,35.3,687,2737,0
82506,171,29185,1,0,1,0.0,0.0,35.3,1041,2481,0
82529,172,29188,1,0,1,0.0,0.0,35.3,597,2595,0
82552,172,29188,1,0,1,0.0,0.0,35.3,717,2481,0
82575,172,29188,1,0,1,0.0,0.0,35.3,921,2661,0
82598,172,29188,1,0,1,0.0,0.0,35.3,657,2697,0
82621,172,29188,1,0,1,0.0,0.0,35.3,657,2565,0
82644,172,29188,1,0,1,0.0,0.0,35.3,981,2799,0
82667,172,29188,1,0,1,0.0,0.5,35.3,597,2187,0
82690,172,29188,1,0,1,0.0,0.0,35.3,1041,2601,0
82713,172,29188,1,0,1,0.0,0.5,35.2,687,2535,0
82736,172,29188,1,0,1,0.0,0.0,35.2,717,2697,0
82759,172,29188,1,0,1,0.0,0.0,35.2,1011,2475,0
82782,172,29188,1,0,1,0.0,0.0,35.2,657,2133,0
82805,172,29188,1,0,1,0.0,0.0,35.2,981,2685,0
82828,171,29185,1,0,1,0.0,0.0,35.2,657,2265,0
82851,171,29185,1,0,1,0.0,0.0,35.2,657,2799,0
82874,171,29185,1,0,1,0.0,0.0,35.2,981,2541,0
82897,171,29185,1,0,1,0.0,0.0,35.2,657,2445,0
82921,171,29185,1,0,1,0.0,0.0,35.2,717,2703,0
82944,171,29185,1,0,1,0.0,0.0,35.2,981,2109,0
82967,171,29185,1,0,1,0.0,0.0,35.2,747,2889,0
82990,171,29185,1,0,1,0.0,0.0,35.2,891,2037,0
83013,171,29185,1,0,1,0.0,0.0,35.2,807,2691,0
83036,171,29185,1,0,1,0.0,0.0,35.2,597,2283,0
83059,171,29185,1,0,1,0.0,0.0,35.2,1131,2535,0
83082,171,29185,1,0,1,0.0,0.0,35.2,507,2537,0
83105,171,29185,1,0,1,0.3,0.0,35.2,807,2673,0
83128,172,29188,1,0,1,0.0,0.0,35.2,1011,2319,0
83151,172,29188,1,0,1,0.0,0.0,35.2,717,3681,0
83174,172,29188,1,0,1,0.0,0.5,35.2,1071,2709,0
83197,172,29188,1,0,1,0.3,0.5,35.2,657,2427,0
83220,172,29188,1,0,1,0.0,0.5,35.2,747,2691,0
83243,172,29188,1,0,1,0.0,0.5,35.2,981,2367,0
83266,172,29188,1,0,1,0.0,0.0,35.2,807,2835,0
83289,172,29188,1,0,1,0.0,0.0,35.2,981,2091,0
83312,172,29188,1,0,1,0.0,0.0,35.2,747,2673,0
83335,172,29265,1,0,1,0.0,0.0,35.2,627,2061,0
83359,172,29188,1,0,1,0.0,0.5,35.2,1071,2595,0
83382,172,29188,1,0,1,0.0,0.0,35.2,951,3261,0
83410,172,29188,1,0,1,0.0,0.0,35.2,981,2583,0
83433,172,29188,1,0,1,0.0,0.5,35.2,747,2715,0
83456,172,29188,1,0,1,0.0,0.0,35.2,627,2361,0
83479,172,29188,1,0,1,0.0,0.0,35.2,1071,2709,0
83502,172,29188,1,0,1,0.0,0.0,35.2,657,2619,0
83525,172,29188,1,0,1,0.0,0.0,35.2,747,2163,0
83549,172,29188,1,0,1,0.0,0.5,35.2,1071,2571,0
83572,172,29188,1,0,1,0.0,0.0,35.2,567,2337,0
83596,172,29188,1,0,1,0.0,0.0,35.2,891,1941,0
83619,172,29188,1,0,1,0.0,0.0,35.2,657,2565,0
83642,172,29188,1,0,1,0.0,0.0,35.2,747,2745,0
83665,171,29185,1,0,1,0.0,0.0,35.2,981,2505,0
83688,171,29185,1,0,1,0.0,0.0,35.2,747,2903,0
83711,171,29185,1,0,1,0.0,0.0,35.2,981,2895,0
83734,171,29185,1,0,1,0.0,0.0,35.2,747,2829,0
83757,171,29185,1,0,1,0.0,0.0,35.2,657,2265,0
83780,171,29185,1,0,1,0.0,0.0,35.2,1071,2733,0
83803,171,29185,1,0,1,0.0,0.0,35.2,657,2565,0
83826,171,29185,1,0,1,0.0,0.0,35.2,657,2307,0
83849,171,29185,1,0,1,0.0,0.0,35.2,981,2565,0
83872,171,29185,1,0,1,0.0,0.0,35.2,657,3423,0
83895,171,29185,1,0,1,0.0,0.0,35.2,981,2919,0
83918,171,29185,1,0,1,0.0,0.5,35.2,567,2139,0
83941,171,29185,1,0,1,0.0,0.0,35.2,657,2901,0
83964,172,29188,1,0,1,0.0,0.5,35.2,891,2277,0
83987,172,29188,1,0,1,0.0,0.5,35.2,747,2715,0
84010,172,29188,1,0,1,0.0,0.5,35.2,657,2505,0
84034,172,29188,1,0,1,0.0,0.5,35.2,1071,2475,0
84057,172,29188,1,0,1,0.0,0.0,35.2,657,2367,0
84080,172,29188,1,0,1,0.0,0.0,35.2,1131,2751,0
84103,172,29188,1,0,1,0.0,0.0,35.2,597,2385,0
84126,172,29188,1,0,1,0.0,0.0,35.2,657,2523,0
84149,172,29188,1,0,1,0.0,0.5,35.2,891,2355,0
84172,172,29188,1,0,1,0.0,0.5,35.2,657,2427,0
84195,172,29188,1,0,1,0.0,0.5,35.2,981,2463,0
84218,172,29188,1,0,1,0.0,0.0,35.2,657,2169,0
84241,172,29188,1,0,1,0.0,0.0,35.2,747,2751,0
84264,172,29188,1,0,1,0.0,0.5,35.2,1041,2505,0
84287,171,29185,1,0,1,0.0,0.0,35.2,687,2939,0
84310,172,29188,1,0,1,0.0,0.0,35.2,567,2175,0
84333,172,29188,1,0,1,0.0,0.0,35.2,981,2583,0
84357,172,29188,1,0,1,0.0,0.0,35.2,657,2211,0
84380,172,29188,1,0,1,0.0,0.0,35.2,981,2307,0
84403,172,29188,1,0,1,0.0,0.0,35.2,657,2799,0
84426,172,29188,1,0,1,0.0,0.0,35.2,747,2493,0
84449,172,29188,1,0,1,0.0,0.5,35.2,981,2565,0
84472,172,29188,1,0,1,0.0,0.5,35.2,657,2757,0
84495,172,29188,1,0,1,0.0,0.5,35.2,1071,2673,0
84519,172,29188,1,0,1,0.0,0.0,35.2,657,2445,0
84542,172,29188,1,0,1,0.0,0.0,35.2,747,2751,0
84565,172,29188,1,0,1,0.0,0.5,35.2,981,2283,0
84588,172,29188,1,0,1,0.0,0.0,35.2,747,2673,0
84611,172,29188,1,0,1,0.0,0.0,35.2,567,2175,0
84634,171,29185,1,0,1,0.0,0.0,35.2,1071,2811,0
84657,171,29185,1,0,1,0.3,0.0,35.2,567,2373,0
84680,171,29185,1,0,1,0.0,0.0,35.2,1071,2727,0
84703,171,29185,1,0,1,0.0,0.0,35.2,657,2505,0
84726,171,29185,1,0,1,0.0,0.0,35.2,657,2073,0
84749,171,29185,1,0,1,0.0,0.0,35.2,981,2637,0
84772,171,29185,1,0,1,0.0,0.0,35.2,747,2709,0
84795,171,29185,1,0,1,0.0,0.0,35.2,747,2631,0
84818,171,29185,1,0,1,0.0,0.0,35.2,981,2385,0
84841,171,29185,1,0,1,0.0,0.0,35.2,657,2109,0
84865,171,29185,1,0,1,0.0,0.5,35.2,1041,2739,0
84888,171,29185,1,0,1,0.0,0.0,35.2,657,2491,0
84911,172,29188,1,0,1,0.0,0.0,35.2,717,2739,0
84934,172,29188,1,0,1,0.0,0.0,35.2,1041,2463,0
84957,172,29188,1,0,1,0.0,0.0,35.2,657,2601,0
84980,172,29188,1,0,1,0.0,0.5,35.2,747,2769,0
85003,172,29188,1,0,1,0.0,1.0,35.2,981,2319,0
85026,172,29188,1,0,1,0.0,1.0,35.2,807,2613,0
85049,172,29188,1,0,1,0.0,0.5,35.2,1041,2601,0
85072,172,29188,1,0,1,0.0,1.0,35.2,657,2265,0
85095,172,29188,1,0,1,0.3,1.0,35.2,807,2967,0
85118,172,29188,1,0,1,0.0,1.0,35.2,891,2577,0
85141,172,29188,1,0,1,0.0,1.0,35.2,807,3171,0
85165,172,29188,1,0,1,0.0,1.0,35.2,981,2505,0
85188,172,29188,1,0,1,0.0,1.0,35.2,747,2733,0
85211,172,29188,1,0,1,0.0,1.0,35.2,657,2775,0
85234,172,29188,1,0,1,0.0,0.5,35.2,1071,2517,0
85257,172,29188,1,0,1,0.0,0.5,35.2,567,2391,0
85280,172,29188,1,0,1,0.0,0.5,35.2,747,2319,0
85303,172,29188,1,0,1,0.0,0.5,35.2,891,2037,0
85326,172,29188,1,0,1,0.0,0.5,35.2,657,2109,0
85351,172,29188,2,0,1,0.0,0.5,35.3,147623,16216,0
85374,172,29188,2,0,1,0.0,0.5,35.3,771,3413,0
85398,172,29188,1,0,1,0.0,0.5,35.3,894,3094,0
85421,172,29188,1,0,1,0.0,0.5,35.3,921,3873,0
85444,172,29188,1,0,1,0.0,0.5,35.3,807,2739,0
85467,172,29188,1,0,1,0.0,0.5,35.3,921,2685,0
85490,171,29185,1,0,1,0.0,0.5,35.3,747,2875,0
85513,172,29188,1,0,1,0.0,0.0,35.3,657,2481,0
85536,172,29188,1,0,1,0.0,0.5,35.3,981,2457,0
85559,172,29188,1,0,1,0.0,0.0,35.3,657,2619,0
85582,172,29188,1,0,1,0.0,0.0,35.3,657,2853,0
85605,172,29188,1,0,1,0.0,0.5,35.3,1041,2445,0
85628,172,29188,1,0,1,0.0,0.0,35.3,687,2535,0
85651,172,29188,1,0,1,0.0,0.0,35.3,1131,2847,0
85674,172,29188,1,0,1,0.0,0.0,35.3,657,2583,0
85697,172,29188,1,0,1,0.0,0.0,35.3,747,2655,0
85720,172,29188,1,0,1,0.0,0.5,35.3,981,2625,0
85743,172,29188,1,0,1,0.0,0.5,35.3,807,2925,0
85766,172,29188,1,0,1,0.0,0.5,35.3,921,2361,0
85789,172,29188,1,0,1,0.0,0.0,35.3,717,2523,0
85812,171,29185,1,0,1,0.0,0.0,35.3,689,2571,0
85836,171,29185,1,0,1,0.0,0.5,35.3,1275,3027,0
85864,171,29185,1,0,1,0.0,0.0,35.3,597,2775,0
85887,171,29185,1,0,1,0.3,0.0,35.3,1041,2817,0
85910,171,29185,1,0,1,0.0,0.0,35.3,717,2463,0
85933,171,29185,1,0,1,0.0,0.0,35.2,657,2523,0
85956,171,29185,1,0,1,0.0,0.0,35.2,1131,2715,0
85979,171,29185,1,0,1,0.3,0.5,35.2,717,3429,0
86002,171,29185,1,0,1,0.0,0.0,35.2,747,2613,0
86025,171,29185,1,0,1,0.0,0.0,35.3,1041,2799,0
86048,171,29185,1,0,1,0.0,0.0,35.2,807,2673,0
86071,171,29185,1,0,1,0.5,0.0,35.2,1071,3771,0
86094,171,29185,1,0,1,0.0,0.5,35.2,657,2629,0
86117,172,29188,1,0,1,0.0,0.5,35.2,807,2577,0
86140,172,29188,1,0,1,0.0,0.0,35.2,981,2643,0
86163,172,29188,1,0,1,0.0,0.0,35.2,657,3597,0
86186,172,29188,1,0,1,0.0,0.0,35.2,657,2691,0
86209,172,29188,1,0,1,0.0,0.0,35.2,1071,2961,0
86232,172,29188,1,0,1,0.0,0.0,35.3,657,2871,0
86255,172,29188,1,0,1,0.0,0.0,35.2,1131,3039,0
86278,172,29188,1,0,1,0.3,0.0,35.2,597,3219,0
86301,172,29188,1,0,1,0.3,0.0,35.2,747,3111,0
86324,172,29265,1,0,1,0.0,0.0,35.3,981,2565,0
86347,172,29188,1,0,1,0.0,0.0,35.2,747,2751,0
86370,172,29188,1,0,1,0.0,0.0,35.2,891,1881,0
86393,172,29188,1,0,1,0.0,0.0,35.2,747,2787,0
16,172,29188,1,0,1,0.0,0.5,35.2,747,2313,0
40,174,29215,1,0,1,0.0,0.5,36.8,1125,2901,0
68,175,29197,1,0,1,0.0,0.0,36.8,747,2691,0
91,175,29197,1,0,1,0.0,0.5,36.8,921,2679,0
114,175,29197,1,0,1,0.0,0.5,36.8,657,2403,0
137,175,29197,1,0,1,0.0,0.0,36.8,747,2553,0
161,175,29197,1,0,1,0.3,0.0,36.8,891,2253,0
184,175,29197,1,0,1,0.0,0.0,36.8,747,2337,0
207,175,29197,1,0,1,0.0,0.0,36.8,657,2409,0
230,175,29197,1,0,1,0.5,0.0,36.8,981,2427,0
253,175,29197,1,0,1,0.0,0.0,36.8,567,2667,0
276,175,29197,1,0,1,0.0,0.0,36.8,981,2505,0
299,175,29197,1,0,1,0.5,0.0,36.8,657,2675,0
322,175,29197,1,0,1,0.0,0.0,36.8,747,2727,0
346,172,29188,1,0,1,0.3,0.0,36.8,981,2127,0
369,171,29185,1,0,1,0.0,0.0,36.8,892,3267,0
397,171,29185,1,0,1,0.3,0.0,36.7,1071,2931,0
420,171,29185,1,0,1,0.0,0.0,36.8,657,2487,0
443,171,29185,1,0,1,0.0,0.0,36.8,747,2751,0
466,172,29188,1,0,1,0.5,0.0,36.8,981,2151,0
489,172,29188,1,0,1,0.0,0.0,36.8,567,1803,0
512,172,29188,1,0,1,0.3,0.0,36.8,747,2613,0
535,172,29265,1,0,1,0.0,0.0,36.8,981,2265,0
558,172,29188,1,0,1,1.3,0.0,36.8,747,2985,0
582,173,29191,1,0,1,0.0,0.0,36.8,981,2505,0
605,173,29191,1,0,1,0.0,0.0,36.7,747,2655,0
628,173,29191,1,0,1,0.0,0.0,36.7,507,2427,0
651,173,29191,1,0,1,0.0,0.0,36.8,1131,2751,0
675,173,29191,1,0,1,0.0,0.0,36.8,597,2343,0
702,173,29191,1,0,1,0.0,0.0,36.8,1036,2487,0
726,173,29191,1,0,1,0.0,0.0,36.8,687,2691,0
749,173,29191,1,0,1,0.0,0.0,36.8,891,2889,0
777,173,29191,1,0,1,0.0,0.0,36.8,921,1971,0
800,173,29191,1,0,1,0.0,0.0,36.8,807,1947,0
823,173,29191,1,0,1,0.0,0.0,36.7,981,2301,0
847,172,29188,1,0,1,0.0,0.0,36.8,747,2043,0
870,171,29185,1,0,1,0.0,0.0,36.7,597,2559,0
893,171,29185,1,0,1,0.0,0.0,36.8,1131,3149,0
917,172,29188,1,0,1,0.0,0.0,36.8,597,3213,0
940,172,29188,1,0,1,0.0,0.0,36.7,1041,2985,0
963,172,29188,1,0,1,0.0,0.0,36.7,597,2823,0
986,172,29188,1,0,1,0.0,0.0,36.8,717,3159,0
1009,172,29188,1,0,1,0.0,0.0,36.7,921,3159,0
1032,172,29188,1,0,1,0.0,0.0,36.8,717,2739,0
1055,172,29188,1,0,1,0.0,0.5,36.8,597,2523,0
1078,172,29188,1,0,1,0.0,0.0,36.7,1041,2265,0
1101,172,29188,1,0,1,0.0,0.0,36.8,507,2061,0
1124,172,29265,1,0,1,0.0,0.0,36.8,1041,3225,0
1147,172,29188,1,0,1,0.0,0.0,36.7,597,2805,0
1171,172,29188,1,0,1,0.0,0.0,36.8,717,3687,0
1194,172,29188,1,0,1,0.0,0.0,36.7,1011,3087,0
1217,172,29188,1,0,1,0.0,0.0,36.7,717,2817,0
1240,172,29188,1,0,1,0.0,0.5,36.7,1011,2457,0
1263,172,29188,1,0,1,0.0,0.0,36.7,807,2259,0
1286,172,29188,1,0,1,0.0,0.5,36.8,597,2601,0
1309,171,29185,1,0,1,0.0,0.0,36.8,1131,2751,0
1332,171,29185,1,0,1,0.3,0.5,36.7,597,2583,0
1355,171,29185,1,0,1,0.0,0.5,36.8,807,2727,0
1379,171,29185,1,0,1,0.3,0.5,36.7,921,2445,0
1402,171,29185,1,0,1,0.3,0.5,36.7,717,2121,0
1425,171,29185,1,0,1,0.0,0.0,36.8,831,1761,0
1448,171,29185,1,0,1,0.0,0.0,36.8,657,2457,0
1471,171,29185,1,0,1,0.0,0.0,36.8,657,2499,0
1495,171,29185,1,0,1,0.0,0.0,36.8,1071,2921,0
1518,172,29188,1,0,1,0.0,0.0,36.7,657,2463,0
1541,172,29188,1,0,1,0.0,0.0,36.8,747,2631,0
1564,172,29188,1,0,1,0.0,0.0,36.7,1071,2355,0
1587,172,29188,1,0,1,0.0,0.5,36.7,657,2439,0
1610,172,29188,1,0,1,0.0,0.0,36.8,981,2319,0
1633,172,29188,1,0,1,0.0,0.0,36.8,657,2541,0
1656,172,29188,1,0,1,0.0,0.0,36.7,747,3045,0
1679,172,29188,1,0,1,0.0,0.0,36.7,981,2655,0
1702,172,29188,1,0,1,0.0,0.5,36.7,747,2535,0
1725,172,29265,1,0,1,0.0,0.5,36.7,981,1641,0
1748,172,29188,1,0,1,0.0,0.5,36.7,747,2733,0
1772,172,29188,1,0,1,0.0,0.5,36.7,657,2127,0
1795,172,29188,1,0,1,0.0,0.5,36.7,1131,2589,0
1818,171,29185,1,0,1,0.0,0.5,36.7,657,2367,0
1841,171,29185,1,0,1,0.0,0.5,36.7,657,2445,0
1864,171,29185,1,0,1,0.0,0.0,36.7,981,2697,0
1887,171,29185,1,0,1,0.0,0.5,36.7,657,2109,0
1910,171,29185,1,0,1,0.0,0.5,36.7,981,2343,0
1933,171,29185,1,0,1,0.0,0.0,36.7,627,2319,0
1956,171,29185,1,0,1,0.0,0.0,36.7,687,2241,0
1980,171,29185,1,0,1,0.3,0.0,36.7,1041,2463,0
2003,171,29185,1,0,1,0.0,0.0,36.7,747,2475,0
2026,172,29188,1,0,1,0.0,0.0,36.8,657,2523,0
2049,172,29188,1,0,1,0.0,0.0,36.7,1071,2745,0
2072,172,29188,1,0,1,0.0,0.0,36.8,657,2193,0
2095,172,29188,1,0,1,0.0,0.0,36.7,981,2605,0
2118,172,29188,1,0,1,0.0,0.0,36.8,657,2757,0
2141,172,29188,1,0,1,0.0,0.0,36.7,687,2595,0
2164,172,29188,1,0,1,0.0,0.0,36.8,1131,2793,0
2187,172,29188,1,0,1,0.0,0.5,36.7,507,1761,0
2210,172,29188,1,0,1,0.0,0.5,36.8,1131,2571,0
2234,172,29188,1,0,1,0.0,0.0,36.8,597,2199,0
2257,172,29188,1,0,1,0.0,0.0,36.8,657,2757,0
2280,172,29188,1,0,1,0.3,0.0,36.8,981,2559,0
2308,172,29188,1,0,1,0.0,0.0,36.8,976,3591,0
2336,172,29265,1,0,1,0.0,0.0,36.7,1041,2649,0
2359,172,29188,1,0,1,1.5,0.0,36.8,507,2625,0
2382,172,29188,1,0,1,0.0,0.0,36.8,717,2571,0
2405,172,29188,1,0,1,0.0,0.0,36.8,1071,2715,0
2428,172,29188,1,0,1,0.0,0.0,36.8,657,2739,0
2451,172,29188,1,0,1,0.0,0.0,36.7,1071,2631,0
2474,172,29188,1,0,1,0.0,0.0,36.7,657,2721,0
2497,172,29188,1,0,1,0.0,0.0,36.8,747,2181,0
2521,172,29188,1,0,1,0.0,0.0,36.7,1041,2445,0
2544,172,29188,1,0,1,0.0,0.0,36.7,597,2247,0
2569,172,29188,2,0,1,0.0,0.0,36.8,152983,16525,0
2593,172,29188,2,0,1,0.0,0.5,36.8,1185,2477,0
2616,172,29188,1,0,1,0.0,0.0,36.8,894,2908,0
2639,172,29188,1,0,1,0.3,0.0,36.8,981,2661,0
2663,172,29188,1,0,1,0.0,0.0,36.8,657,2151,0
2686,171,29185,1,0,1,0.0,0.0,36.8,597,2683,0
2709,172,29188,1,0,1,0.0,0.0,36.8,1131,2493,0
2732,172,29188,1,0,1,0.3,0.0,36.7,597,2853,0
2755,172,29188,1,0,1,0.5,0.0,36.7,1216,3147,0
2783,172,29188,1,0,1,0.0,0.0,36.7,597,2637,0
2806,172,29188,1,0,1,0.0,0.0,36.7,689,2121,0
2829,172,29188,1,0,1,0.0,0.0,36.8,1011,2727,0
2852,172,29188,1,0,1,0.3,0.0,36.8,717,2523,0
2875,172,29188,1,0,1,0.0,0.0,36.8,1011,2529,0
2898,172,29188,1,0,1,0.0,0.5,36.7,717,2175,0
2921,172,29265,1,0,1,0.0,0.5,36.8,687,2475,0
2944,172,29188,1,0,1,0.0,0.5,36.8,1041,2775,0
2967,172,29188,1,0,1,0.0,0.0,36.8,687,1767,0
2990,172,29188,1,0,1,0.0,0.0,36.8,807,2595,0
3013,171,29185,1,0,1,0.0,0.0,36.8,1065,2577,0
3041,171,29185,1,0,1,0.0,0.0,36.8,747,2709,0
3065,171,29185,1,0,1,0.0,0.0,36.8,981,2301,0
3088,171,29185,1,0,1,0.5,0.0,36.8,687,2535,0
3111,171,29185,1,0,1,0.3,0.0,36.7,567,2529,0
3134,171,29185,1,0,1,0.0,0.0,36.7,981,2169,0
3157,171,29185,1,0,1,0.3,0.0,36.7,597,1833,0
3180,171,29185,1,0,1,0.0,0.0,36.8,891,2433,0
3203,171,29185,1,0,1,0.0,0.0,36.7,747,2793,0
3226,171,29185,1,0,1,0.0,0.0,36.8,597,2169,0
3249,171,29185,1,0,1,0.0,0.0,36.7,1131,2793,0
3272,171,29185,1,0,1,0.0,0.0,36.8,597,2031,0
3295,171,29185,1,0,1,0.0,0.0,36.7,687,2719,0
3318,172,29188,1,0,1,0.0,0.0,36.8,1041,2385,0
3341,172,29188,1,0,1,0.0,0.0,36.8,687,2787,0
3364,172,29188,1,0,1,0.0,0.0,36.8,951,2607,0
3387,172,29188,1,0,1,0.0,0.0,36.8,687,2355,0
3410,172,29188,1,0,1,0.3,0.0,36.8,657,2445,0
3434,172,29188,1,0,1,0.0,0.5,36.8,981,2151,0
3457,172,29188,1,0,1,0.0,0.0,36.8,747,2655,0
3480,172,29188,1,0,1,0.0,0.0,36.8,981,2619,0
3503,172,29188,1,0,1,0.0,0.5,36.8,747,2709,0
3526,172,29265,1,0,1,0.0,0.5,36.8,657,2637,0
3550,172,29188,1,0,1,0.0,0.5,36.8,1071,2469,0
3573,172,29188,1,0,1,0.0,0.0,36.8,657,2601,0
3596,172,29188,1,0,1,0.0,0.0,36.7,567,1701,0
3619,171,29185,1,0,1,0.0,0.0,36.8,1041,2559,0
3642,171,29185,1,0,1,0.0,0.0,36.8,747,2259,0
3665,171,29185,1,0,1,0.0,0.0,36.8,1041,2745,0
3688,171,29185,1,0,1,0.0,0.0,36.8,747,2421,0
3711,171,29185,1,0,1,0.0,0.0,36.8,807,3633,0
3734,171,29185,1,0,1,0.0,0.0,36.8,981,2913,0
3757,171,29185,1,0,1,0.0,0.0,36.8,717,2229,0
3780,171,29185,1,0,1,0.3,0.0,36.8,657,2565,0
3803,171,29185,1,0,1,0.0,0.5,36.7,981,2487,0
3827,171,29185,1,0,1,0.3,0.0,36.7,717,2445,0
3850,171,29185,1,0,1,0.0,0.0,36.7,1071,2655,0
3873,171,29185,1,0,1,0.0,0.0,36.7,717,2661,0
3896,171,29185,1,0,1,0.0,0.0,36.7,657,2105,0
3919,172,29188,1,0,1,0.0,1.0,36.7,1041,2109,0
3942,172,29188,1,0,1,0.0,0.5,36.7,747,3039,0
3965,172,29188,1,0,1,0.0,0.5,36.8,981,2601,0
3988,172,29188,1,0,1,0.3,0.5,36.8,807,3177,0
4011,172,29188,1,0,1,0.0,0.5,36.8,657,3903,0
4034,172,29188,1,0,1,0.0,0.5,36.8,1131,3711,0
4057,172,29188,1,0,1,0.0,0.5,36.7,657,2907,0
4080,172,29188,1,0,1,0.0,0.5,36.8,627,2481,0
4103,172,29188,1,0,1,0.0,0.0,36.7,981,2301,0
4127,172,29265,1,0,1,0.0,0.0,36.8,717,2463,0
4150,172,29188,1,0,1,0.0,0.5,36.8,981,2349,0
4173,172,29188,1,0,1,0.0,0.0,36.7,657,2625,0
4196,172,29188,1,0,1,0.0,0.0,36.8,657,2409,0
4219,171,29185,1,0,1,0.0,0.0,36.8,891,1719,0
4242,171,29185,1,0,1,0.3,0.0,36.8,687,2199,0
4265,171,29185,1,0,1,0.0,0.0,36.8,717,2283,0
4288,171,29185,1,0,1,0.0,0.0,36.7,1011,3159,0
4311,171,29185,1,0,1,0.0,0.0,36.8,657,3921,0
4334,171,29185,1,0,1,0.0,0.0,36.8,1131,3543,0
4357,171,29185,1,0,1,0.0,0.0,36.8,597,4329,0
4380,171,29185,1,0,1,0.0,0.5,36.8,687,2907,0
4403,171,29185,1,0,1,0.0,0.5,36.8,1131,3933,0
4426,171,29185,1,0,1,0.3,0.0,36.8,597,3783,0
4449,171,29185,1,0,1,0.0,0.0,36.7,1071,3807,0
4472,172,29188,1,0,1,0.0,0.5,36.8,657,4011,0
4496,172,29188,1,0,1,0.0,0.0,36.8,747,4079,0
4519,172,29188,1,0,1,0.0,0.0,36.8,981,2655,0
4542,172,29188,1,0,1,0.0,0.0,36.8,747,3099,0
4565,172,29188,1,0,1,0.0,0.0,36.8,657,3783,0
4588,172,29188,1,0,1,0.0,0.0,36.7,1071,3735,0
4611,172,29188,1,0,1,0.0,0.0,36.8,567,3489,0
4634,172,29188,1,0,1,0.3,0.0,36.8,1071,3837,0
4657,172,29188,1,0,1,0.0,0.0,36.8,657,3993,0
4680,172,29188,1,0,1,0.0,0.0,36.8,747,2463,0
4703,172,29188,1,0,1,0.0,0.0,36.8,1041,2415,0
4726,172,29265,1,0,1,0.0,0.0,36.8,597,4059,0
4749,172,29188,1,0,1,0.3,0.5,36.8,1131,4065,0
4772,172,29188,1,0,1,0.0,0.5,36.7,597,3645,0
4796,172,29188,1,0,1,0.0,0.5,36.8,807,3915,0
4819,171,29185,1,0,1,0.3,0.5,36.8,981,3741,0
4842,171,29185,1,0,1,0.0,0.5,36.7,567,2697,0
4865,171,29185,1,0,1,0.0,1.0,36.7,657,3441,0
4888,171,29185,1,0,1,0.0,0.5,36.7,1131,4113,0
4911,171,29185,1,0,1,0.0,0.5,36.7,507,2781,0
4934,171,29185,1,0,1,0.0,0.5,36.8,951,2703,0
4957,171,29185,1,0,1,0.0,0.5,36.8,507,2403,0
4980,171,29185,1,0,1,0.0,0.5,36.8,717,2451,0
5003,171,29185,1,0,1,0.0,0.5,36.8,891,2583,0
5026,171,29185,1,0,1,0.0,0.5,36.8,657,3639,0
