timestamp,num_process,num_fds,num_conn,num_ssh,num_active_users,cpu_usage,cpu_load,ram,tx_bytes,rx_bytes,failed_logins
69535,173,29265,1,0,1,0.0,0.5,36.8,962,2626,0
69558,173,29188,1,0,1,0.0,0.5,36.8,428,2392,0
69581,173,29188,1,0,1,0.0,0.5,36.8,638,2782,0
69604,173,29188,1,0,1,0.0,0.0,36.8,812,2452,0
69627,173,29188,1,0,1,0.0,0.5,36.8,578,2584,0
69650,172,29185,1,0,1,0.3,0.0,36.8,578,2584,0
69673,172,29185,1,0,1,0.0,0.0,36.8,872,2614,0
69696,172,29185,1,0,1,0.0,0.5,36.8,518,2662,0
69719,172,29185,1,0,1,0.0,0.5,36.8,872,2494,0
69742,172,29185,1,0,1,0.0,0.5,36.8,518,2464,0
69765,172,29185,1,0,1,0.0,0.5,36.8,548,2512,0
69788,172,29185,1,0,1,0.0,0.5,36.8,842,2596,0
69811,172,29185,1,0,1,0.0,0.5,36.8,548,2530,0
69834,172,29185,1,0,1,0.0,0.0,36.8,518,2386,0
69857,172,29185,1,0,1,0.0,0.5,36.8,934,2536,0
69880,172,29185,1,0,1,0.0,0.5,36.8,518,2680,0
69903,172,29185,1,0,1,0.0,0.0,36.8,872,2356,0
69926,172,29185,1,0,1,0.0,0.0,36.8,518,2428,0
69949,172,29185,1,0,1,0.0,0.0,36.8,548,2686,0
69972,172,29185,1,0,1,0.0,0.0,36.8,842,2542,0
69995,172,29185,1,0,1,0.0,0.0,36.8,638,2686,0
70018,172,29185,1,0,1,0.3,0.0,36.8,752,2452,0
70041,172,29185,1,0,1,0.0,0.0,36.8,638,2878,0
70064,172,29185,1,0,1,0.0,0.0,36.8,428,2332,0
70087,172,29185,1,0,1,0.0,0.5,36.8,962,2506,0
70110,172,29185,1,0,1,0.0,0.0,36.8,428,2410,0
70133,172,29262,1,0,1,0.0,0.0,36.8,578,2758,0
70156,172,29185,1,0,1,0.0,0.0,36.8,812,2434,0
70179,172,29185,1,0,1,0.3,0.0,36.8,578,2602,0
70202,172,29185,1,0,1,0.0,0.0,36.8,722,2170,0
70225,172,29185,1,0,1,0.0,0.0,36.8,578,2722,0
70248,172,29185,1,0,1,0.0,0.5,36.8,338,2284,0
70271,172,29185,1,0,1,0.0,0.5,36.8,962,2764,0
70294,172,29185,1,0,1,0.0,0.0,36.8,428,2604,0
70317,172,29185,1,0,1,0.0,0.0,36.8,578,2602,0
70340,172,29185,1,0,1,0.0,0.0,36.8,812,2410,0
70363,172,29185,1,0,1,0.3,0.0,36.8,578,2602,0
70386,172,29185,1,0,1,0.0,0.0,36.8,902,2758,0
70409,172,29185,1,0,1,0.0,0.0,36.8,488,2296,0
70432,173,29188,1,0,1,0.0,0.0,36.8,578,2602,0
70455,173,29188,1,0,1,0.3,0.0,36.8,812,2494,0
70478,173,29188,1,0,1,0.3,0.0,36.8,578,2836,0
70501,173,29188,1,0,1,0.0,0.0,36.8,812,2200,0
70524,173,29188,1,0,1,0.0,0.0,36.8,578,2584,0
70547,173,29188,1,0,1,0.0,0.0,36.8,488,2572,0
70569,173,29188,1,0,1,0.0,0.0,36.8,902,2644,0
70592,173,29188,1,0,1,0.0,0.0,36.8,488,2236,0
70615,173,29188,1,0,1,0.0,0.0,36.8,578,2584,0
70638,173,29188,1,0,1,0.0,0.0,36.8,872,2686,0
70662,173,29188,1,0,1,0.0,0.0,36.8,518,2560,0
70685,173,29188,1,0,1,0.0,0.0,36.8,872,2608,0
70708,173,29188,1,0,1,0.0,0.0,36.8,578,2722,0
70731,172,29262,1,0,1,0.0,0.0,36.8,638,2662,0
70754,173,29188,1,0,1,0.0,0.0,36.8,872,2494,0
70777,174,29191,1,0,1,0.3,0.5,36.8,578,2836,0
70800,174,29191,1,0,1,0.0,0.0,36.8,548,2530,0
70823,174,29191,1,0,1,0.0,0.0,36.8,962,2722,0
70846,174,29191,1,0,1,0.0,0.0,36.8,488,2530,0
70869,174,29191,1,0,1,0.0,0.0,36.8,962,2860,0
70892,174,29191,1,0,1,0.0,0.5,36.8,488,2540,0
70915,174,29191,1,0,1,0.0,0.0,36.8,638,2740,0
70938,174,29191,1,0,1,0.0,0.0,36.8,872,2686,0
70961,174,29191,1,0,1,0.0,0.5,36.8,578,2662,0
70984,174,29191,1,0,1,0.0,0.0,36.8,488,2356,0
71007,174,29191,1,0,1,0.0,0.0,36.8,902,2644,0
71030,174,29191,1,0,1,0.3,0.0,36.8,488,2548,0
71053,174,29191,1,0,1,0.0,0.0,36.8,962,2764,0
71076,172,29185,1,0,1,0.3,0.0,36.8,518,2602,0
71099,172,29185,1,0,1,0.5,0.0,36.8,548,2470,0
71122,173,29188,1,0,1,0.3,0.0,36.8,902,2662,0
71145,173,29188,1,0,1,0.0,0.0,36.8,488,2470,0
71168,173,29188,1,0,1,0.0,0.0,36.8,902,2506,0
71191,173,29188,1,0,1,0.0,0.0,36.8,488,2686,0
71214,173,29188,1,0,1,0.0,0.0,36.8,488,2572,0
71237,173,29188,1,0,1,0.0,0.0,36.8,872,2572,0
71260,173,29188,1,0,1,0.0,0.0,36.8,518,2680,0
71283,173,29188,1,0,1,0.0,0.0,36.8,548,2530,0
71306,173,29188,1,0,1,0.0,0.0,36.8,902,2662,0
71329,173,29265,1,0,1,0.0,0.5,36.8,488,2626,0
71352,173,29188,1,0,1,0.0,0.0,36.8,902,2662,0
71375,173,29188,1,0,1,0.0,0.0,36.8,488,2434,0
71398,173,29188,1,0,1,0.3,0.0,36.8,578,2194,0
71421,172,29185,1,0,1,0.0,0.0,36.8,872,2686,0
71444,172,29185,1,0,1,0.0,0.5,36.8,518,2464,0
71467,172,29185,1,0,1,0.0,0.0,36.8,578,2722,0
71490,172,29185,1,0,1,0.0,0.0,36.8,872,2788,0
71513,172,29185,1,0,1,0.0,0.0,36.8,518,2758,0
71536,172,29185,1,0,1,0.0,0.0,36.8,872,2494,0
71559,172,29185,1,0,1,0.3,0.5,36.8,518,2584,0
71582,172,29185,1,0,1,0.0,0.0,36.8,548,2686,0
71605,172,29185,1,0,1,0.0,0.0,36.8,902,2644,0
71628,172,29185,1,0,1,0.0,0.5,36.8,488,2452,0
71651,172,29185,1,0,1,0.0,0.5,36.8,902,2566,0
71674,172,29185,1,0,1,0.0,0.5,36.8,548,2668,0
71697,172,29185,1,0,1,0.0,0.5,36.8,518,2212,0
71720,173,29188,1,0,1,0.0,0.5,36.8,812,2434,0
71743,173,29188,1,0,1,0.0,1.0,36.8,578,2662,0
71766,173,29188,1,0,1,0.0,0.5,36.8,488,2608,0
71789,173,29188,1,0,1,0.3,0.5,36.8,872,2434,0
71812,173,29188,1,0,1,0.0,1.0,36.8,428,2374,0
71835,173,29188,1,0,1,0.0,1.0,36.8,962,2782,0
71858,173,29188,1,0,1,0.0,1.0,36.8,518,2698,0
71881,173,29188,1,0,1,0.0,1.0,36.8,548,2536,0
71904,173,29188,1,0,1,0.0,1.0,36.8,902,2620,0
71927,173,29265,1,0,1,0.0,1.0,36.8,488,2434,0
71950,173,29188,1,0,1,0.0,0.5,36.8,518,2446,0
71973,173,29185,1,0,1,0.0,0.5,36.8,872,2452,0
71996,173,29188,1,0,1,0.0,0.5,36.8,428,2080,0
72019,173,29188,1,0,1,0.0,0.5,36.8,872,2590,0
72042,173,29188,1,0,1,0.0,0.5,36.8,518,2698,0
72065,173,29188,1,0,1,0.0,0.5,36.8,458,2308,0
72088,172,29185,1,0,1,0.0,0.5,36.8,812,2792,0
72111,172,29185,1,0,1,0.0,0.0,36.8,488,2260,0
72134,172,29185,1,0,1,0.0,0.5,36.8,518,2266,0
72157,172,29185,1,0,1,0.0,0.5,36.8,872,2548,0
72180,172,29185,1,0,1,0.0,0.0,36.8,518,2524,0
72203,172,29185,1,0,1,0.0,0.0,36.8,962,2548,0
72226,172,29185,1,0,1,0.0,0.0,36.8,428,2572,0
72249,172,29185,1,0,1,0.3,0.0,36.8,578,2584,0
72272,172,29185,1,0,1,0.0,0.0,36.8,812,2434,0
72295,172,29185,1,0,1,0.3,0.0,36.8,578,1996,0
72318,173,29188,1,0,1,0.3,0.0,36.8,812,2596,0
72341,173,29188,1,0,1,0.3,0.0,36.8,578,2326,0
72364,173,29188,1,0,1,0.0,0.0,36.8,488,2434,0
72387,173,29188,1,0,1,0.0,0.0,36.8,902,2722,0
72410,173,29188,1,0,1,0.0,0.0,36.8,488,2572,0
72433,173,29188,1,0,1,0.0,0.0,36.8,578,2620,0
72456,173,29188,1,0,1,0.0,0.0,36.8,812,2254,0
72479,173,29188,1,0,1,0.3,0.0,36.8,578,2662,0
72502,173,29188,1,0,1,0.0,0.0,36.8,812,2650,0
72525,173,29265,1,0,1,0.0,0.0,36.8,548,2320,0
72548,173,29188,1,0,1,0.0,0.0,36.8,488,2332,0
72571,173,29188,1,0,1,0.0,0.0,36.8,962,3238,0
72594,173,29188,1,0,1,0.0,0.0,36.8,578,2680,0
72617,172,29185,1,0,1,0.0,0.0,36.8,548,2554,0
72640,172,29185,1,0,1,0.0,0.0,36.8,902,2602,0
72663,172,29185,1,0,1,0.3,0.0,36.8,548,2614,0
72686,172,29185,1,0,1,0.0,0.0,36.8,902,2808,0
72709,172,29185,1,0,1,0.0,0.5,36.8,488,2356,0
72732,172,29185,1,0,1,0.0,0.0,36.8,578,2584,0
72755,172,29185,1,0,1,0.0,0.0,36.8,872,2026,0
72778,172,29185,1,0,1,0.5,0.0,36.8,638,2938,0
72801,172,29185,1,0,1,0.0,0.0,36.8,548,2692,0
72824,172,29185,1,0,1,0.0,0.5,36.8,962,3826,0
72847,172,29185,1,0,1,0.0,0.0,36.8,488,3952,0
72870,172,29185,1,0,1,0.0,0.0,36.8,872,4012,0
72893,172,29185,1,0,1,0.0,0.0,36.8,488,3406,0
72916,173,29188,1,0,1,0.0,0.0,36.8,488,2416,0
72939,173,29188,1,0,1,0.0,0.0,36.8,962,2722,0
72962,173,29188,1,0,1,0.0,0.0,36.8,488,2374,0
72985,173,29188,1,0,1,0.0,0.0,36.8,962,2782,0
73008,173,29188,1,0,1,0.0,0.0,36.8,488,2452,0
73031,173,29188,1,0,1,0.3,0.0,36.8,638,2704,0
73054,173,29188,1,0,1,0.0,0.0,36.8,872,2236,0
73077,173,29188,1,0,1,0.0,0.0,36.8,578,2506,0
73100,173,29188,1,0,1,0.0,0.0,36.8,488,2278,0
73123,173,29265,1,0,1,0.0,0.0,36.8,962,2506,0
73146,173,29188,1,0,1,0.3,0.0,36.8,428,2434,0
73169,173,29188,1,0,1,0.0,0.0,36.8,962,2800,0
73192,173,29188,1,0,1,0.3,0.0,36.8,428,2158,0
73215,173,29188,1,0,1,0.0,0.0,36.8,638,2344,0
73238,172,29185,1,0,1,0.0,0.0,36.8,812,2554,0
73261,172,29185,1,0,1,0.0,0.0,36.8,488,2314,0
73284,172,29185,1,0,1,0.0,0.0,36.8,488,2494,0
73307,172,29185,1,0,1,0.0,0.0,36.8,902,2422,0
73329,172,29185,1,0,1,0.0,0.0,36.8,578,2644,0
73352,172,29185,1,0,1,0.0,0.0,36.8,812,2608,0
73375,172,29185,1,0,1,0.3,0.0,36.8,518,2008,0
73399,172,29185,1,0,1,0.0,0.0,36.8,548,2572,0
73422,172,29185,1,0,1,0.0,0.0,36.8,842,2716,0
73445,172,29185,1,0,1,0.0,0.5,36.8,548,2548,0
73468,172,29185,1,0,1,0.3,0.0,36.8,842,2428,0
73491,172,29185,1,0,1,0.0,0.0,36.8,548,2530,0
73514,172,29185,1,0,1,0.5,0.0,36.8,518,2290,0
73537,172,29185,1,0,1,0.0,0.0,36.8,872,2512,0
73560,172,29185,1,0,1,0.3,0.0,36.8,518,2782,0
73583,172,29185,1,0,1,0.0,0.0,36.8,548,2452,0
73606,172,29185,1,0,1,0.0,0.0,36.8,842,2602,0
73629,172,29185,1,0,1,0.0,0.0,36.8,548,2536,0
73652,172,29185,1,0,1,0.0,0.0,36.8,842,2620,0
73675,172,29185,1,0,1,0.0,0.0,36.8,638,2584,0
73698,172,29185,1,0,1,0.0,0.0,36.8,428,2452,0
73721,172,29262,1,0,1,0.0,0.0,36.8,962,2722,0
73744,172,29185,1,0,1,0.0,0.0,36.8,428,2374,0
73767,172,29185,1,0,1,0.0,0.0,36.8,548,2494,0
73790,172,29185,1,0,1,0.0,0.0,36.8,814,2392,0
73813,172,29185,1,0,1,0.0,0.0,36.8,638,2644,0
73836,172,29185,1,0,1,0.0,0.0,36.8,812,2374,0
73859,172,29185,1,0,1,0.3,0.0,36.8,428,2296,0
73882,172,29185,1,0,1,0.0,0.0,36.8,488,2434,0
73905,172,29185,1,0,1,0.0,0.0,36.8,902,2652,0
73928,172,29185,1,0,1,0.0,0.0,36.8,488,2548,0
73951,172,29185,1,0,1,0.0,0.0,36.8,902,2602,0
73974,172,29185,1,0,1,0.0,0.0,36.8,458,2404,0
73997,172,29185,1,0,1,0.3,0.0,36.8,638,2500,0
74020,172,29185,1,0,1,0.3,0.5,36.8,872,2512,0
74043,172,29185,1,0,1,0.0,0.5,36.8,638,2746,0
74066,172,29185,1,0,1,0.0,0.5,36.8,638,2860,0
74089,172,29185,1,0,1,0.0,0.5,36.8,872,2452,0
74112,173,29188,1,0,1,0.0,0.5,36.8,638,2782,0
74135,173,29185,0,0,1,0.0,0.5,36.8,534,2022,0
74158,173,29185,0,0,1,0.0,0.5,36.8,180,1638,0
74181,173,29185,0,0,1,0.0,0.5,36.8,90,1782,0
74204,173,29185,0,0,1,0.0,0.5,36.8,504,2052,0
74227,173,29185,0,0,1,0.0,0.5,36.8,90,1998,0
74249,173,29185,0,0,1,0.0,0.5,36.8,504,1992,0
74272,173,29185,0,0,1,0.0,0.0,36.8,90,1566,0
74295,173,29185,0,0,1,0.0,0.5,36.8,180,1992,0
74318,173,29185,0,0,1,0.5,0.5,36.8,414,1920,0
74341,173,29185,0,0,1,0.0,0.5,36.8,180,1854,0
74364,174,29188,0,0,1,0.0,0.5,36.8,90,1782,0
74387,174,29188,0,0,1,0.0,0.0,36.8,504,1836,0
74410,174,29188,0,0,1,0.0,0.5,36.8,90,1644,0
74433,173,29185,0,0,1,0.0,0.5,36.8,504,1932,0
74456,173,29185,0,0,1,0.0,1.0,36.8,90,1464,0
74478,173,29185,0,0,1,0.0,1.0,36.8,90,1962,0
74501,173,29185,0,0,1,0.0,1.0,36.8,504,2134,0
74524,173,29185,0,0,1,0.0,0.5,36.8,90,1782,0
74547,173,29185,0,0,1,0.0,0.5,36.8,180,1932,0
74570,173,29185,0,0,1,0.0,0.5,36.8,414,1842,0
74593,173,29185,0,0,1,0.0,0.5,36.8,180,1776,0
74616,173,29185,0,0,1,0.0,0.5,36.8,414,1998,0
74639,173,29185,0,0,1,0.3,0.5,36.8,90,1842,0
74662,172,29182,0,0,1,0.0,0.5,36.8,90,1782,0
74685,172,29182,0,0,1,0.3,0.5,36.8,504,1932,0
74707,172,29182,0,0,1,0.0,0.5,36.8,90,1782,0
74730,172,29182,0,0,1,0.0,1.5,36.8,180,1992,0
74753,173,29185,0,0,1,0.0,1.5,36.8,414,1782,0
74776,173,29185,0,0,1,0.3,2.0,36.8,180,1794,0
74799,173,29185,0,0,1,0.0,1.5,36.8,414,1998,0
74822,173,29185,0,0,1,0.0,1.5,36.8,180,1932,0
74845,173,29185,0,0,1,0.0,1.5,36.8,90,1782,0
74868,173,29185,0,0,1,0.3,1.5,36.8,504,1836,0
74891,173,29185,0,0,1,0.0,1.5,36.8,90,1626,0
74914,173,29185,0,0,1,0.0,1.5,36.8,504,1596,0
74937,173,29185,0,0,1,0.3,1.5,36.8,90,1842,0
74960,173,29185,0,0,1,0.0,1.0,36.8,90,1782,0
74982,173,29185,0,0,1,0.0,1.0,36.8,504,2052,0
75005,173,29185,0,0,1,0.0,1.0,36.8,90,1878,0
75028,173,29185,0,0,1,0.0,1.0,36.8,180,1854,0
75051,172,29182,0,0,1,0.0,1.0,36.8,414,1842,0
75074,172,29182,0,0,1,0.0,1.0,36.8,180,1776,0
75097,172,29182,0,0,1,0.0,1.0,36.8,324,1812,0
75120,172,29182,0,0,1,0.0,1.0,36.8,180,1932,0
75143,172,29182,0,0,1,0.0,1.0,36.8,90,1782,0
75166,172,29182,0,0,1,0.0,1.0,36.8,504,1932,0
75189,172,29182,0,0,1,0.0,1.0,36.8,90,1722,0
75212,172,29182,0,0,1,0.0,1.0,36.8,180,1932,0
75235,172,29182,0,0,1,0.0,0.5,36.8,324,1260,0
75257,172,29182,0,0,1,0.0,0.5,36.8,180,1836,0
75280,172,29182,0,0,1,0.0,0.5,36.8,324,1770,0
75303,172,29182,0,0,1,0.0,0.5,36.8,180,1542,0
75326,172,29182,0,0,1,0.0,0.5,36.8,90,1704,0
75349,173,29185,0,0,1,0.0,0.5,36.8,504,1992,0
75372,173,29185,0,0,1,0.0,0.5,36.8,180,1812,0
75395,173,29185,0,0,1,0.0,0.0,36.8,90,1860,0
75418,173,29185,0,0,1,0.3,0.0,36.8,504,1932,0
75441,173,29185,0,0,1,0.0,0.0,36.8,90,1842,0
75464,173,29185,0,0,1,0.0,0.0,36.8,504,1890,0
75487,173,29185,0,0,1,0.0,0.0,36.8,90,1704,0
75510,173,29185,0,0,1,0.0,0.0,36.8,180,1872,0
75532,173,29262,0,0,1,0.0,0.5,36.8,414,1428,0
75555,173,29185,0,0,1,0.0,0.0,36.8,180,1914,0
75578,173,29185,0,0,1,0.0,0.0,36.8,414,1782,0
75601,173,29185,0,0,1,0.0,0.5,36.8,180,1992,0
75624,173,29185,0,0,1,0.0,0.0,36.8,90,1722,0
75647,172,29182,0,0,1,0.3,0.0,36.8,504,1656,0
75670,172,29182,0,0,1,0.3,0.0,36.8,90,1902,0
75693,172,29182,0,0,1,0.3,0.0,36.8,180,2194,0
75716,172,29182,0,0,1,0.0,0.0,36.8,324,1512,0
75739,172,29182,0,0,1,0.0,0.0,36.8,180,2052,0
75762,172,29182,0,0,1,0.0,0.0,36.8,414,1938,0
75785,172,29182,0,0,1,0.0,0.5,36.8,180,1932,0
75807,172,29182,0,0,1,0.0,0.0,36.8,90,1782,0
75830,172,29182,0,0,1,0.0,0.0,36.8,504,1932,0
75853,172,29182,0,0,1,0.0,0.0,36.8,180,1812,0
75876,172,29182,0,0,1,0.0,0.0,36.8,90,1662,0
75899,172,29182,0,0,1,0.5,0.0,36.8,504,1854,0
75922,172,29182,0,0,1,0.0,0.0,36.8,90,1782,0
75945,173,29185,0,0,1,0.0,0.0,36.8,504,2052,0
75968,173,29185,0,0,1,0.0,0.0,36.8,90,1800,0
75991,173,29185,0,0,1,0.0,0.0,36.8,180,1872,0
76014,173,29185,0,0,1,0.3,0.0,36.8,324,1632,0
76037,173,29185,0,0,1,0.0,0.5,36.8,180,2052,0
76059,173,29185,0,0,1,0.0,0.0,36.8,90,1938,0
76082,173,29185,0,0,1,0.0,0.0,36.8,414,1902,0
76105,173,29185,0,0,1,0.0,0.0,36.8,90,1842,0
76128,173,29262,0,0,1,0.0,0.0,36.8,504,1932,0
76151,173,29185,0,0,1,0.0,0.0,36.8,90,1722,0
76174,173,29185,0,0,1,0.0,0.0,36.8,180,1914,0
76197,173,29185,0,0,1,0.0,0.0,36.8,324,1380,0
76220,173,29185,0,0,1,0.0,0.0,36.8,180,1992,0
76243,172,29182,0,0,1,0.3,0.0,36.8,90,1860,0
76266,172,29182,0,0,1,0.0,0.0,36.8,504,1992,0
76289,172,29182,0,0,1,0.0,0.5,36.8,180,1992,0
76312,172,29182,0,0,1,0.0,0.5,36.8,414,1874,0
76335,172,29182,0,0,1,0.0,0.5,36.8,180,2088,0
76357,172,29182,0,0,1,0.0,1.0,36.8,90,1782,0
76380,172,29182,0,0,1,0.0,1.0,36.8,504,1872,0
76403,172,29182,0,0,1,0.3,1.0,36.8,90,1902,0
76426,172,29182,0,0,1,0.0,1.0,36.8,504,2088,0
76449,172,29182,0,0,1,0.0,0.5,36.8,90,1722,0
76472,172,29182,0,0,1,0.0,0.5,36.8,180,1872,0
76495,172,29182,0,0,1,0.0,0.5,36.8,414,1626,0
76518,172,29182,0,0,1,0.0,0.5,36.8,180,1854,0
76541,173,29185,0,0,1,0.0,0.0,36.8,90,1938,0
76564,173,29185,0,0,1,0.0,0.0,36.8,504,1812,0
76587,173,29185,0,0,1,0.0,0.0,36.8,90,1902,0
76610,173,29185,0,0,1,0.0,0.0,36.8,504,1656,0
76632,173,29185,0,0,1,0.0,0.0,36.8,90,1842,0
76655,173,29185,0,0,1,0.0,0.0,36.8,180,1950,0
76678,173,29185,0,0,1,0.3,0.0,36.8,414,1902,0
76701,173,29185,0,0,1,0.0,0.0,36.8,180,1932,0
76724,173,29262,0,0,1,0.0,0.0,36.8,180,1836,0
76747,173,29185,0,0,1,0.0,0.5,36.8,324,1572,0
76770,173,29185,0,0,1,0.0,0.5,36.8,180,1560,0
76793,173,29185,0,0,1,0.0,0.0,36.8,414,1686,0
76816,173,29185,0,0,1,0.0,0.0,36.8,180,1992,0
76839,172,29182,0,0,1,0.0,0.0,36.8,90,1860,0
76862,172,29182,0,0,1,0.0,0.0,36.8,504,1992,0
76885,172,29182,0,0,1,0.0,0.0,36.8,90,1782,0
76908,172,29182,0,0,1,0.0,0.0,36.8,180,1992,0
76930,172,29182,0,0,1,0.0,0.0,36.8,414,1254,0
76953,172,29179,0,0,1,0.0,0.0,36.8,180,2088,0
76976,172,29182,0,0,1,0.0,0.0,36.8,414,1704,0
76999,172,29182,0,0,1,0.0,0.0,36.8,90,1704,0
77022,172,29182,0,0,1,0.0,0.0,36.8,90,1530,0
77045,172,29182,0,0,1,0.0,0.0,36.8,504,2088,0
77068,172,29182,0,0,1,0.0,0.0,36.8,90,1782,0
77091,172,29182,0,0,1,0.0,0.0,36.8,180,1560,0
77114,173,29185,0,0,1,0.0,0.0,36.8,414,1566,0
77137,173,29185,0,0,1,0.0,0.0,36.8,180,1992,0
77159,173,29185,0,0,1,0.3,0.0,36.8,504,2010,0
77182,173,29185,0,0,1,0.0,0.5,36.8,90,1686,0
77205,173,29185,0,0,1,0.0,0.0,36.8,180,1656,0
77228,173,29185,0,0,1,0.0,0.0,36.8,414,1782,0
77251,173,29185,0,0,1,0.0,0.0,36.8,180,1854,0
77274,173,29185,0,0,1,0.0,0.0,36.8,324,1848,0
77297,173,29185,0,0,1,0.0,0.0,36.8,90,1842,0
77320,173,29185,0,0,1,0.0,0.0,36.8,90,1764,0
77343,173,29185,0,0,1,0.0,0.0,36.8,504,1992,0
77366,173,29185,0,0,1,0.0,0.0,36.8,90,1938,0
77389,173,29185,0,0,1,0.0,0.0,36.8,180,1440,0
77411,173,29185,0,0,1,0.0,0.0,36.8,414,1722,0
77434,172,29182,0,0,1,0.0,0.0,36.8,180,1992,0
77457,172,29182,0,0,1,0.0,0.0,36.8,324,1788,0
77480,172,29182,0,0,1,0.0,0.0,36.8,180,1794,0
77503,172,29182,0,0,1,0.0,0.0,36.8,90,1874,0
77526,172,29182,0,0,1,0.0,0.0,36.8,504,1992,0
77549,172,29182,0,0,1,0.0,0.0,36.8,62,1554,0
77572,172,29182,0,0,1,0.0,0.0,36.8,180,2088,0
77595,172,29182,0,0,1,0.0,0.0,36.8,414,1782,0
77618,172,29182,0,0,1,0.0,0.5,36.8,180,1932,0
77641,172,29182,0,0,1,0.0,0.0,36.8,504,1914,0
77663,172,29182,0,0,1,0.0,0.5,36.8,90,1764,0
77686,172,29182,0,0,1,0.0,0.0,36.8,180,1932,0
77709,173,29185,0,0,1,0.0,0.0,36.8,414,1566,0
77732,173,29185,0,0,1,0.3,0.0,36.8,180,1932,0
77755,173,29185,0,0,1,0.0,0.0,36.8,90,1584,0
77778,173,29185,0,0,1,0.0,0.5,36.8,504,2148,0
77801,173,29185,0,0,1,0.0,0.5,36.8,90,1842,0
77824,173,29185,0,0,1,0.0,0.5,36.8,504,1992,0
77847,173,29185,0,0,1,0.3,0.0,36.8,90,1704,0
77870,173,29185,0,0,1,0.0,0.0,36.8,180,2088,0
77893,173,29185,0,0,1,0.0,0.0,36.8,414,1782,0
77916,173,29185,0,0,1,0.0,0.0,36.8,180,1914,0
77938,173,29185,0,0,1,0.3,0.0,36.8,90,1842,0
77961,173,29185,0,0,1,0.0,0.0,36.8,504,2028,0
77984,173,29185,0,0,1,0.0,0.0,36.8,90,1566,0
78007,173,29185,0,0,1,0.0,0.0,36.8,504,1734,0
78030,172,29182,0,0,1,0.3,0.0,36.8,90,1902,0
78053,172,29182,0,0,1,0.0,0.5,36.8,180,1932,0
78076,172,29182,0,0,1,0.0,0.0,36.8,414,1920,0
78099,172,29182,0,0,1,0.0,0.0,36.8,90,1906,0
78122,172,29182,0,0,1,0.0,0.0,36.8,504,2052,0
78145,172,29182,0,0,1,0.0,0.0,36.8,90,1782,0
78168,172,29182,0,0,1,0.0,0.0,36.8,180,2088,0
78191,172,29182,0,0,1,0.0,0.0,36.8,414,1704,0
78214,172,29182,0,0,1,0.0,0.5,36.8,180,1992,0
78237,172,29182,0,0,1,0.0,0.0,36.8,90,1566,0
78259,172,29182,0,0,1,0.0,0.0,36.8,504,2208,0
78282,172,29182,0,0,1,0.0,0.0,36.8,90,1782,0
78305,172,29182,0,0,1,0.0,0.0,36.8,504,1698,0
78328,172,29182,0,0,1,0.0,0.0,36.8,90,1644,0
78351,172,29182,0,0,1,0.3,0.0,36.8,180,2088,0
78374,172,29182,0,0,1,0.0,0.0,36.8,414,1842,0
78397,172,29182,0,0,1,0.0,0.0,36.8,180,1596,0
78420,172,29182,0,0,1,0.3,0.0,36.8,90,1782,0
78443,172,29182,0,0,1,0.0,0.0,36.8,504,2088,0
78466,172,29182,0,0,1,0.0,0.0,36.8,90,1566,0
78489,172,29182,0,0,1,0.0,0.5,36.8,504,1932,0
78511,172,29182,0,0,1,0.0,0.0,36.8,180,1992,0
78534,172,29259,0,0,1,0.0,0.0,36.8,90,1938,0
78557,172,29182,0,0,1,0.0,0.0,36.8,504,1854,0
78580,172,29182,0,0,1,0.0,0.0,36.8,90,1842,0
78603,172,29182,0,0,1,0.0,0.0,36.8,180,1596,0
78626,172,29182,0,0,1,0.0,0.0,36.8,414,1704,0
78649,172,29182,0,0,1,0.3,0.5,36.8,180,2088,0
78672,172,29182,0,0,1,0.0,0.0,36.8,414,1782,0
78695,172,29182,0,0,1,0.0,0.0,36.8,180,2190,0
78717,172,29182,0,0,1,0.3,0.0,36.8,90,1626,0
78740,172,29182,0,0,1,0.0,0.0,36.8,504,2028,0
78763,172,29182,0,0,1,0.0,0.0,36.8,90,1704,0
78786,172,29182,0,0,1,0.0,0.0,36.8,414,1782,0
78809,172,29182,0,0,1,0.0,0.0,36.8,90,1704,0
78832,172,29182,0,0,1,0.0,0.0,36.8,180,1932,0
78855,172,29182,0,0,1,0.0,0.0,36.8,414,1704,0
78878,172,29182,0,0,1,0.0,0.0,36.8,180,1932,0
78901,172,29182,0,0,1,0.0,0.0,36.8,90,1350,0
78924,172,29182,0,0,1,0.0,0.0,36.8,504,1872,0
78947,173,29185,0,0,1,0.0,0.0,36.8,90,1722,0
78969,173,29185,0,0,1,0.0,0.0,36.8,504,1836,0
78992,173,29185,0,0,1,0.0,0.0,36.8,180,1932,0
79015,173,29185,0,0,1,0.0,0.0,36.8,90,1842,0
79038,173,29185,0,0,1,0.0,0.0,36.8,504,1950,0
79061,173,29185,0,0,1,0.0,0.0,36.8,90,1842,0
79084,173,29185,0,0,1,0.0,0.5,36.8,180,1734,0
79107,173,29185,0,0,1,0.0,0.0,36.8,414,1842,0
79130,173,29262,0,0,1,0.0,0.0,36.8,180,2148,0
79153,173,29185,0,0,1,0.0,0.0,36.8,414,1782,0
79176,173,29185,0,0,1,0.3,0.0,36.8,180,1914,0
79199,173,29185,0,0,1,0.3,0.0,36.8,90,1566,0
